"PERID","Criminal" 
"48751039","1"
"15481039","0"
"51881039","1"
"83492039","1"
"86192039","1"
"95002039","1"
"17422039","1"
"15432039","1"
"93152039","1"
"11162039","1"
"54672039","1"
"37993039","1"
"13103039","1"
"59313039","1"
"86423039","1"
"69883039","1"
"30594039","1"
"45094039","1"
"32914039","1"
"52244039","0"
"90444039","1"
"90064039","1"
"49164039","1"
"60615140","1"
"62745140","1"
"31465140","0"
"43696140","1"
"39806140","1"
"71416140","1"
"67816140","1"
"39236140","0"
"75636140","0"
"43356140","1"
"61176140","1"
"55397140","1"
"64497140","1"
"47197140","1"
"92027140","1"
"22547140","1"
"68757140","1"
"62167140","1"
"56577140","1"
"31077140","1"
"51408140","1"
"33828140","1"
"51838140","1"
"30938140","1"
"19038140","1"
"29558140","1"
"23968140","1"
"51978140","0"
"57188140","1"
"78899140","1"
"94009140","1"
"93109140","1"
"41259140","1"
"61069140","1"
"65479140","1"
"15090140","1"
"89210140","1"
"19540140","0"
"55370140","1"
"10491140","1"
"57311140","1"
"51911140","1"
"91241140","1"
"59441140","1"
"21671140","1"
"85081140","1"
"41002140","1"
"99822140","1"
"40532140","1"
"15552140","1"
"23752140","1"
"71572140","1"
"83843140","1"
"31043140","1"
"37253140","1"
"48963140","1"
"62704140","1"
"10714140","1"
"73224140","1"
"29624140","1"
"58534140","1"
"57634140","1"
"61374140","1"
"81505240","1"
"68615240","1"
"33115240","1"
"71265240","1"
"83065240","1"
"57285240","1"
"21885240","1"
"59085240","1"
"52736240","1"
"88136240","1"
"59746240","1"
"56666240","1"
"39797240","1"
"52017240","1"
"73727240","1"
"35337240","1"
"57657240","1"
"64198240","1"
"69408240","1"
"67608240","1"
"77228240","1"
"33768240","1"
"74478240","1"
"42678240","1"
"19978240","1"
"71588240","1"
"35999240","1"
"39309240","1"
"76609240","1"
"56419240","1"
"17129240","1"
"26039240","1"
"95139240","1"
"93479240","1"
"91679240","0"
"60779240","1"
"39010240","1"
"18920240","0"
"61950240","1"
"10860240","1"
"81380240","1"
"31191240","1"
"55931240","1"
"73131240","1"
"67441240","1"
"38151240","1"
"19861240","1"
"73271240","1"
"19002240","1"
"66112240","1"
"93222240","1"
"51422240","1"
"71232240","1"
"89142240","1"
"95352240","1"
"74452240","1"
"77152240","1"
"62462240","1"
"51562240","1"
"14693240","1"
"51323240","1"
"80423240","1"
"70563240","1"
"19473240","1"
"53404240","1"
"60704240","1"
"59804240","1"
"21554240","1"
"55154240","0"
"40464240","1"
"73164240","1"
"72015340","1"
"78225340","1"
"51735340","1"
"67845340","1"
"76945340","1"
"44955340","1"
"13865340","1"
"61065340","1"
"84196340","1"
"61826340","1"
"59166340","1"
"29597340","1"
"43197340","1"
"28407340","1"
"77507340","1"
"15327340","1"
"78027340","1"
"59067340","1"
"42577340","1"
"55898340","1"
"53808340","1"
"81818340","1"
"11438340","0"
"65368340","1"
"78068340","1"
"83378340","1"
"49778340","1"
"45178340","1"
"35988340","1"
"44609340","1"
"33709340","1"
"59109340","1"
"13519340","1"
"75129340","0"
"35459340","0"
"63659340","1"
"60959340","1"
"29869340","0"
"99489340","1"
"77689340","1"
"89290340","1"
"57490340","1"
"85400340","1"
"19620340","1"
"39430340","1"
"83980340","1"
"82080340","1"
"61180340","1"
"37391340","1"
"31991340","1"
"97911340","1"
"90231340","1"
"73451340","1"
"95061340","0"
"29471340","1"
"47002340","1"
"21412340","1"
"81222340","1"
"57432340","1"
"61032340","1"
"27762340","1"
"11982340","1"
"92403340","1"
"73733340","1"
"34963340","1"
"89273340","1"
"11883340","1"
"31694340","1"
"39414340","1"
"29224340","1"
"19034340","1"
"53344340","1"
"41544340","1"
"47564340","1"
"27184340","1"
"53195440","1"
"56415440","1"
"21915440","1"
"45325440","1"
"29925440","1"
"95135440","1"
"69445440","1"
"63665440","1"
"43475440","1"
"69496440","1"
"73806440","1"
"74516440","1"
"39346440","1"
"87546440","1"
"35556440","1"
"36266440","1"
"75366440","1"
"26886440","1"
"90297440","1"
"33327440","1"
"81337440","1"
"59247440","1"
"57257440","1"
"79057440","1"
"32567440","1"
"89677440","1"
"33087440","1"
"18398440","1"
"61808440","1"
"98108440","1"
"89818440","1"
"47828440","1"
"61238440","1"
"23748440","1"
"89958440","1"
"17158440","1"
"35168440","1"
"91378440","1"
"15599440","1"
"35119440","1"
"96829440","1"
"29339440","1"
"95449440","1"
"69049440","0"
"73459440","1"
"19289440","1"
"51089440","1"
"37000440","1"
"76100440","1"
"59610440","1"
"19230440","1"
"49940440","1"
"63350440","1"
"27950440","1"
"36050440","1"
"72260440","1"
"36860440","1"
"43160440","1"
"18470440","1"
"25580440","1"
"49701440","1"
"33111440","1"
"69321440","1"
"77521440","0"
"84821440","1"
"45531440","1"
"38941440","1"
"59651440","1"
"67281440","1"
"22922440","0"
"83342440","1"
"36852440","1"
"70072440","1"
"75903440","0"
"39123440","1"
"15043440","1"
"31253440","1"
"93673440","0"
"56994440","1"
"17034440","1"
"19544440","1"
"87174440","1"
"41195540","0"
"72805540","1"
"11335540","0"
"39245540","1"
"70765540","1"
"62375540","1"
"85075540","1"
"35885540","1"
"20196540","1"
"47206540","1"
"85216540","1"
"58916540","1"
"21946540","1"
"20046540","0"
"82656540","1"
"65117540","1"
"91847540","0"
"97057540","1"
"12367540","1"
"69477540","1"
"36398540","1"
"58198540","0"
"61418540","1"
"28718540","1"
"83028540","1"
"69758540","1"
"78858540","1"
"70278540","1"
"72078540","1"
"13788540","1"
"72699540","1"
"61509540","1"
"19709540","1"
"50229540","1"
"21129540","1"
"83259540","1"
"69469540","1"
"15679540","1"
"25290540","1"
"79890540","1"
"27610540","1"
"13820540","1"
"71830540","1"
"30640540","1"
"79740540","1"
"63960540","1"
"95570540","1"
"28601540","1"
"33101540","1"
"93911540","1"
"37321540","1"
"17131540","1"
"76181540","1"
"78792540","1"
"77892540","1"
"39402540","1"
"87412540","1"
"54332540","1"
"67032540","1"
"95752540","1"
"94472540","1"
"69782540","1"
"46082540","1"
"16223540","1"
"45463540","1"
"69683540","1"
"69494540","1"
"29014540","1"
"53944540","1"
"21764540","1"
"49964540","1"
"39774540","1"
"61384540","1"
"80484540","1"
"87005640","1"
"21225640","1"
"16725640","1"
"99235640","1"
"45635640","1"
"63835640","1"
"95345640","1"
"47575640","1"
"83975640","1"
"96296640","1"
"62696640","1"
"69996640","1"
"23926640","0"
"97046640","1"
"88756640","1"
"94966640","1"
"87476640","1"
"65486640","1"
"51407640","1"
"50507640","1"
"87617640","0"
"62117640","1"
"25767640","1"
"21167640","1"
"39177640","1"
"53398640","1"
"60698640","0"
"49798640","1"
"48228640","1"
"14958640","1"
"25668640","1"
"32588640","1"
"68988640","1"
"50309640","1"
"89549640","1"
"84669640","1"
"99169640","1"
"26279640","1"
"44479640","1"
"84090640","1"
"18400640","1"
"56600640","1"
"48210640","1"
"35840640","1"
"23470640","1"
"53280640","1"
"73611640","1"
"61811640","1"
"70721640","1"
"93231640","1"
"22331640","1"
"69631640","1"
"68731640","1"
"69341640","1"
"51761640","1"
"17781640","1"
"89102640","0"
"53512640","1"
"27872640","1"
"98582640","1"
"65693640","1"
"34793640","1"
"20713640","1"
"56923640","1"
"25023640","1"
"11233640","1"
"42273640","1"
"98673640","1"
"31183640","1"
"25594640","1"
"35304640","1"
"26634640","1"
"83934640","1"
"19044640","1"
"21654640","1"
"29664640","1"
"49474640","1"
"33015740","1"
"98325740","1"
"57235740","1"
"69035740","1"
"35955740","1"
"53155740","1"
"23965740","1"
"71975740","1"
"34296740","1"
"53396740","1"
"10216740","0"
"87326740","1"
"29126740","1"
"92966740","1"
"59697740","1"
"98507740","1"
"27417740","1"
"11347740","1"
"57798740","1"
"31108740","1"
"66228740","1"
"57938740","1"
"77648740","1"
"33048740","1"
"63668740","1"
"73288740","1"
"83809740","1"
"45369740","1"
"50869740","1"
"29969740","1"
"28069740","1"
"77590740","1"
"29910740","1"
"59530740","1"
"37730740","1"
"95930740","1"
"13130740","0"
"36540740","1"
"63840740","1"
"50950740","1"
"85260740","1"
"55070740","1"
"57491740","1"
"42131740","1"
"53361740","1"
"90661740","0"
"49571740","1"
"73981740","0"
"47722740","0"
"75732740","1"
"54832740","1"
"21132740","1"
"73452740","1"
"58762740","1"
"47482740","1"
"41363740","1"
"63163740","1"
"88094740","1"
"30224740","1"
"92024740","1"
"67334740","1"
"15054740","1"
"47474740","1"
"52784740","1"
"93295840","1"
"93815840","1"
"89355840","1"
"11106840","1"
"69116840","1"
"31056840","1"
"15466840","1"
"53286840","1"
"31486840","1"
"37217840","1"
"28117840","1"
"63427840","1"
"35037840","1"
"69347840","0"
"43377840","1"
"67787840","1"
"11198840","1"
"82428840","1"
"96028840","1"
"56838840","1"
"65268840","1"
"33899840","1"
"90199840","1"
"31619840","1"
"52139840","1"
"67969840","1"
"21379840","1"
"39579840","0"
"87779840","1"
"38290840","1"
"46200840","1"
"93500840","0"
"15920840","1"
"81840840","1"
"89850840","1"
"69470840","1"
"47670840","1"
"29421840","1"
"59702840","1"
"65102840","1"
"45052840","1"
"32593840","1"
"29413840","1"
"67613840","1"
"55813840","0"
"93013840","1"
"51833840","1"
"69983840","1"
"31114840","1"
"69124840","1"
"15334840","1"
"63534840","1"
"77134840","1"
"59884840","0"
"33805940","0"
"17215940","1"
"74845940","1"
"60055940","1"
"14085940","1"
"73185940","1"
"71856940","1"
"91286940","1"
"87686940","1"
"39297940","1"
"84797940","1"
"69627940","1"
"27637940","1"
"95837940","1"
"26687940","1"
"50098940","1"
"19198940","1"
"41468940","1"
"77678940","1"
"52799940","1"
"93219940","1"
"63029940","1"
"24259940","1"
"81559940","1"
"79569940","1"
"64069940","1"
"84879940","0"
"69189940","0"
"69700940","1"
"11120940","1"
"85530940","1"
"41640940","1"
"23250940","1"
"55480940","1"
"93680940","0"
"17231940","1"
"85141940","0"
"99361940","1"
"13392940","1"
"45522940","1"
"63722940","1"
"11732940","0"
"53052940","1"
"32152940","1"
"25472940","1"
"17082940","1"
"29403940","1"
"37223940","1"
"98453940","1"
"42004940","1"
"91534940","1"
"11244940","1"
"65844940","1"
"67495040","1"
"41615040","1"
"44125040","1"
"11235040","1"
"87965040","1"
"43456040","1"
"25876040","1"
"60997040","1"
"51227040","1"
"38527040","1"
"47147040","1"
"36867040","1"
"14067040","1"
"25777040","1"
"12887040","1"
"54018040","1"
"17048040","1"
"87858040","1"
"39468040","0"
"42119040","1"
"38329040","1"
"12739040","1"
"71359040","0"
"11169040","1"
"60889040","1"
"99790040","1"
"93910040","1"
"27130040","1"
"77840040","1"
"54950040","1"
"15660040","1"
"67270040","1"
"69880040","1"
"15091040","1"
"81011040","1"
"53431040","1"
"12531040","1"
"64661040","0"
"29592040","1"
"90012040","1"
"41722040","0"
"45462040","1"
"21862040","1"
"91672040","1"
"49013040","1"
"83423040","1"
"69343040","1"
"31143040","1"
"89153040","1"
"37783040","1"
"25983040","1"
"13324040","1"
"29724040","1"
"16544040","0"
"50954040","1"
"61664040","1"
"17064040","1"
"43695150","1"
"31605150","1"
"70705150","1"
"46055150","1"
"52075150","1"
"51175150","1"
"61796150","1"
"65106150","1"
"62546150","1"
"97856150","1"
"97666150","1"
"85866150","0"
"72976150","1"
"12786150","1"
"91886150","1"
"64397150","1"
"39607150","1"
"22927150","0"
"99037150","1"
"70647150","1"
"24057150","1"
"73777150","0"
"40887150","1"
"69798150","1"
"60408150","1"
"85908150","1"
"63728150","1"
"39128150","1"
"77138150","1"
"51258150","1"
"69268150","1"
"59888150","1"
"31019150","1"
"81639150","1"
"76139150","1"
"15759150","1"
"45569150","1"
"85189150","1"
"49590150","1"
"78690150","1"
"85700150","1"
"33900150","1"
"35510150","1"
"21910150","1"
"89440150","1"
"97450150","1"
"74750150","1"
"52950150","1"
"93660150","1"
"75270150","1"
"80770150","1"
"75080150","1"
"75411150","1"
"84841150","1"
"93561150","1"
"95171150","1"
"11712150","1"
"99722150","1"
"43132150","1"
"57252150","1"
"75262150","1"
"31472150","1"
"33033150","1"
"53363150","0"
"41373150","1"
"20473150","1"
"19573150","1"
"49383150","1"
"56204150","1"
"31324150","1"
"77724150","1"
"66824150","1"
"75924150","1"
"35254150","1"
"44164150","1"
"59895250","1"
"57615250","1"
"23015250","0"
"59035250","1"
"33155250","1"
"80265250","1"
"37565250","1"
"13775250","1"
"69506250","1"
"95336250","1"
"39936250","1"
"53056250","1"
"55427250","1"
"39027250","1"
"57557250","1"
"31157250","1"
"83767250","1"
"81967250","1"
"39308250","1"
"79118250","1"
"39068250","1"
"38788250","1"
"13809250","1"
"23949250","1"
"68259250","1"
"62859250","1"
"62090250","1"
"37920250","1"
"32230250","1"
"51040250","1"
"20140250","1"
"25450250","0"
"63650250","1"
"39860250","1"
"57680250","1"
"13221250","1"
"70521250","1"
"94931250","1"
"95351250","0"
"42461250","0"
"43981250","1"
"76492250","1"
"89712250","1"
"88812250","1"
"20752250","1"
"20562250","1"
"36962250","1"
"29472250","1"
"97482250","1"
"71082250","1"
"15493250","1"
"42313250","1"
"65013250","1"
"30323250","1"
"29423250","1"
"47623250","1"
"15823250","1"
"79233250","1"
"72933250","1"
"11553250","1"
"47953250","1"
"80273250","1"
"16483250","1"
"39514250","1"
"89324250","1"
"77334250","1"
"16144250","1"
"33254250","1"
"69654250","1"
"27474250","1"
"10984250","1"
"27225350","1"
"81825350","1"
"40255350","0"
"33955350","0"
"13765350","1"
"39165350","1"
"83385350","1"
"95516350","1"
"17456350","1"
"38166350","1"
"49497350","1"
"63617350","1"
"80917350","1"
"48927350","0"
"62337350","0"
"71437350","1"
"49637350","1"
"59777350","1"
"57787350","1"
"11198350","1"
"83708350","1"
"61908350","1"
"83138350","1"
"74748350","1"
"46168350","1"
"35888350","1"
"77499350","1"
"89629350","1"
"18869350","1"
"16069350","1"
"57779350","1"
"45979350","1"
"63310350","1"
"65110350","1"
"31320350","1"
"99520350","1"
"51650350","1"
"58380350","1"
"61891350","0"
"17001350","1"
"87811350","1"
"67621350","1"
"78331350","1"
"85631350","1"
"55151350","1"
"94061350","1"
"19992350","1"
"67192350","1"
"34202350","1"
"21502350","1"
"97332350","1"
"85242350","1"
"52542350","1"
"51262350","1"
"97282350","1"
"57613350","1"
"34723350","0"
"27233350","1"
"85953350","1"
"20404350","1"
"29504350","1"
